text,emotion
나는 노후 적금 통장을 사용한 적도 없는데 지속적으로 돈이 빠져나가고 있는 걸 발견 했어 너무 당혹스러워. 노후 적금 통장에서 돈을 뺄 수 있는 건 통장을 가지고 있던 아내밖에 없는데 한 번 물어봐야겠어. 일단 퇴근 후에 집에 가서 아내에게 솔직하게 물어봐야겠어. 무엇 때문에 노후 적금 통장을 사용했어야 됐는지 말이야.,anxiety
아들이 갑작스럽게 교통사고로 죽었어. 믿기지 않고 너무 얼떨떨해. 너무 놀라서 그런지 눈물도 안 나오고 믿기지도 않아. 모르겠어. 눈앞이 새하얘지는 것 같아.,anxiety
남편이랑 소득수준 때문에 싸우다가 결국 이혼까지 하게 됐어. 너무 슬퍼. 그동안 함께 지낸 세월이 있는데 소득 때문에 노년에 이혼까지 했다니 자꾸 눈물이 나. 이젠 남편이 없으니 비교할 일도 없겠지. 보고 싶은 우리 애들이나 보러 가야겠어.,depression
만성질환 때문에 항암치료 약이 너무 독해서 속이 메슥거려. 치료를 위해 지금까지 속이 메슥거린 걸 참아왔지만 더 이상 버티기 너무 힘들어. 의사 선생님에게 메슥거림을 줄일 수 있는 약이 있나 물어봐야겠어.,anger
가족의 생계를 위해 힘들게 일하는 남편의 모습이 안쓰러워. 밤마다 지쳐 들어오는 남편의 얼굴을 보면 속상하고 미안해. 내가 남편한테 잘 할 거야. 응원의 한마디를 해줘야지.,depression
퇴직금이 들어와서 나중에 집을 짓고 살 땅을 보러 다니는 중이야. 한적한 시골마을에 한옥으로 지은 전원주택을 짓고 싶어. 경기도의 한적한 곳에 살아보고 싶어.,joy
나는 아직 은퇴계획이 없지만 친구들은 벌써 은퇴 준비를 하고 있어 당혹스러웠어. 은퇴계획은 생각도 못했지만 친구들이 하나 둘씩 은퇴를 생각하는 것을 보니 당황스러웠어. 은퇴를 계획하고 있는 친구들과 만나 술 한 잔 하며 조언을 들어봐야겠어.,anxiety
목표했던 걸 이루지 못해서 요즘 너무 우울하다. 내년에 워킹홀리데이 비자로 해외 취업하려고 했는데 가정형편 때문에 포기하게 됐어. 친구들이 저녁에 밥사주면서 위로해준다고해서 그 자리에 나가보려고.,depression
일을 해야 먹고 사는데 갑자기 눈이 안 좋아져서 회사를 그만둘수도 없네. 컴퓨터 앞에서 여덟 시간을 일을 하기 때문에 눈이 나쁘면 일을 할 수가 없지 눈물이 나오고 얼마나 시린지 영양제는 먹고 있지만 별 소용없는거 같아.,depression
내 친구가 나를 대하는 태도에 너무 실망했어. 친구가 나한테 말을 너무 함부로 하네.,sadness
요즘 이 회사에 괜히 온 건가 후회돼. 최근에 담당한 프로젝트를 하면서 야근을 많이 했는데 정작 들어온 급여는 너무 적었어. 힘이 빠지더라고,sadness
다리 절뚝거린다고 내가 이상한 사람도 아닌데 말이야. 친구들도 멀리하니 슬프네! 젊은 시절 일하다가 다리를 다쳤는데 완전히 치료하지 못했어. 친구들도 자식들도 나를 창피해하는 거 같아. 억울하지 내가 피해를 준 것도 없는데 말이야. 주변 사람들 때문에 더 외롭고 힘들어.,depression
간절히 입사를 원하는 기업이 있거든. 그런데 하반기에 채용을 안 한대. 올해는 더는 채용이 없다는 것이고 내년은 또 그때 가봐야 알겠지.,anxiety
나는 우리 아이들을 항상 믿어. 매사에 내 말에 순종을 잘 하거든.,joy
내가 잘난 척을 엄청나게 한다고 친구가 뒷말을 하는 걸 들었어. 너무 억울해. 수학 문제 하나를 몇 분째 못 풀고 있길래 가르쳐준 건데 그렇게 말할 필요는 없잖아. 친구에게 왜 내 뒷말을 했는지 물어보고 얘기를 들어보고 싶어.,sadness
오늘도 게임을 하면서 밤을 새워서 무기력하고 피곤해. 아무것도 하기 싫어. 우울하고 가만히 있으면 눈물이 나. 목표도 없고 환청까지 들리는 것 같아. 정신의학과에 가서 상담을 받고 치료받고 싶어.,depression
벌써 창업 준비를 시작한 지 이 년이 되어가는데 생각보다 진행이 더뎌서 기분이 우울해진다. 성인을 대상으로 자기 계발 교육을 하고 싶어. 의미가 있는 일이라서 잘하고 싶네. 내가 좋아하는 아이스크림을 먹어야겠어. 기분 전환하고 다시 힘내게.,depression
아내가 친구 집과 우리 집의 환경을 자꾸 비교해서 괜히 주눅이 들고 우울해. 아내는 감사할 줄 모르고 항상 남과 비교를 해서 상대방 마음을 불편하게 만들어. 아내와 이 상황에 대해서 차근차근 대화를 해봐야겠어.,depression
종양이 악성이 아니라 너무 기분이 좋아. 걱정했는데 악성이 아니라 다행이야. 이 건강검진을 계기로 건강 열심히 챙길 거야.,joy
요즘 갱년기라서 그런지 너무 우울해. 남편이랑 애들은 다 바쁘고 난 할 수 있는 게 없어. 의욕이 없어. 다른 사람은 행복하게 잘 사는 것 같은데 내가 정말 바보 같아. 나는 희망이 없어. 병원이라도 가봐야 하나.,anger
내가 그동안 학교에 다니면서 다른 애들을 괴롭히고 따돌린 걸 많이 후회하고 있어. 그냥 너무 나쁘게만 대하고 못되게 굴었던 것 같아. 사과하고 싶은데 친구들이 받아줄지도 모르겠어. 편지로 내 마음이 전달될 수 있다면 좋을 것 같아. 오늘 한 번 써봐야겠어.,sadness
병원비가 너무 많이 나왔는데 이 병은 보험료 지원이 안된대. 당혹스러워. 응. 이건 정말 나에게 큰 일이야. 일을 더 많이 해야 하겠지. 건강관리도 잘 해야 하는데.,anxiety
건강을 위해 다이어트와 운동을 시작했는데 효과가 있는 것 같아. 배고픔이 느껴지긴 하는데 좋은 것을 찾아 먹으려고 하니까 더 건강해 지는거 같아. 단백질 위주로 먹었어. 근육이 생기는 기분이랄까?,joy
우리 가족은 대화가 없는거 같아. 대화가 없다 보니 가족 같지도 않고 서로 감정도 마비된 상태 같아.,sadness
나이가 들어 일할 곳도 없고 경제적으로 어려워졌어. 예전엔 그래도 한 회사의 부장이었는데. 늙어버린 내 처지가 안쓰러워. 노인 일자리 센터에서 도움을 받을 수 있는지 알아보려고.,sadness
나 노년기 이혼을 당해서 너무 화가 나. 내가 우울증이 있어서 이혼당한 것 같아. 이 모든 게 나 때문에 일어난 일이야. 내가 정말 무능력해서 기분이 나쁘다.,anger
나이를 먹으니 먹는 약이 하나둘씩 늘어나고 있어. 내가 나이를 이렇게 먹었나 싶은 생각이 드네. 다리도 아프고 허리도 아프고 머리도 아프고 여기저기가 아파.,sadness
오랜만에 학교 친구들과 여행을 가게 됐는데 너무 신나. 글쎄. 일단 함께 사진을 많이 찍고 싶어. 맛있는 것들도 먹고 말이야.,joy
점심시간에 나는 항상 밥을 혼자 먹어서 쓸쓸하고 외로워. 응. 나도 다른 친구들과 같이 어울려 밥을 먹고 싶어. 친구들에게 먼저 다가가서 같이 밥을 먹자고 해봐야겠어.,depression
난 목이 진짜 불편해서 부모님께 말씀드려도 신경 하나 안 쓰셔. 너무 슬프다. 정말 아플 때도 병원에 혼자 가고 아무도 날 돌봐주지 않아. 정말 힘드네. 내가 이렇게 힘들다고 부모님께 한번 이야기를 해봐야겠어.,sadness
젊을 때도 우울증이 있어 휴직을 많이 했었는데 이제는 좀 심한 것 같아 퇴직 후에는 아무것도 안 해. 그래야 하는데 일은 해서 뭣해 라는 생각이 자꾸 들어서 선뜻 무엇을 할 생각을 못 해. 나 자신도 왜 이러는지 안타깝다는 생각이 들었다가도 또 주저앉곤 해.,depression
원래 있던 우울증에 얼마 전 남편까지 죽고 나니 정말 나도 이젠 삶을 포기하고 싶어. 혼자서 빚을 다 갚아나갈 자신도 없는데 나는 어떻게 살아야 하지? 너무 막막하고 슬퍼. 지금은 잘 모르겠어. 이젠 나 혼자인데 혼자서는 아무것도 할 수 없을 것 같아 두려워.,depression
어버이날에 부모님께 선물을 고민하다가 감사의 뜻을 담은 손 편지를 써서 드렸어. 응. 편지에다 예쁜 카네이션도 함께 드렸어. 응. 어머니가 특히 좋아하셔서 나도 너무 기분이 좋았어.,joy
남자친구가 또 바람을 피웠어. 이제 감당이 안 돼. 한두 번도 아니고 이제는 그냥 체념했어. 더는 못 버틸 것 같아. 그냥 포기하고 깨끗하게 정리하려고. 그게 날 위해 좋을 것 같아.,anger
요즘 위아래로 직장에서 치이느라 너무 짜증 나. 요즘 최고로 많이 받지. 운동하면 좀 스트레스 풀리려나.,anger
나 오늘 굉장히 기분이 좋아. 나 드디어 취업에 성공했어. 응. 그래서 출근에 필요한 것들을 사러 가보려고 해.,joy
부모님이 다투실때면 큰소리가 나서 굉장히 두려워. 그래서 안싸우실때도 눈치를 보게 돼. 응. 불안해서 엄마 아빠 눈치를 계속 보니까 나도 더 피곤해지는 것 같아. 내일 부모님이랑 얘기 해보려고.,anxiety
우리 부장님은 생산 일정이 촉박하다고 말씀하시는데 나는 왜 이렇게 여유가 있는지 모르겠네. 완벽주의 성향이 있어서 매사에 미리미리 준비해 두는 편이거든. 응. 잘 될 것 같아 이번에도.,joy
오늘날 많은 학업이 진로를 결정을 하는데 있어서 힘이 약해지고 제기능을 못하고 있어. 그래서 천천히 쉬면서 공부와 진로를 생각 해보면서 선택 하려구 해.,sadness
남편 하늘로 보내고 자주 가던 경로당에도 안 나가. 마음이 외롭고 허전하네. 남편 없이는 돌아다니지 못해서 남들과 잘 어울리지 못하는 이런 내가 밉고 싫다. 나의 이런 힘든 마음을 가장 가까운 친구들에게 터놓아볼까 해. 혼자 끙끙대는 것보단 낫겠지.,anger
내가 죽으면 장례식장에 사람들이 별로 안 찾아올 것 같아. 너무 걱정돼. 살면서 나를 좋아해준 사람이 별로 없는 것 같아. 지금부터라도 주변 사람들에게 잘해야겠어.,sadness
휴 정말 다행이지 뭐야. 이번에 칠순잔치하는데 사람들이 별로 안 올까 봐 걱정을 많이 했거든. 정말 다행이야.,joy
내가 연애에 너무 방어적인 사람이래. 그냥 내 행동이나 말이 상대방이 느끼기에 방어적이래. 난 그냥 상처받고 싶지 않아서 한 행동과 말인데. 맞아. 내가 잘못된 거라는 생각은 안 하는데 세상에는 원래 다양한 입장과 사람이 있는 거잖아.,anger
어차피 부모님도 다른 인간들처럼 이혼하고 말꺼야. 가족이라고 한 집에만 살았지 맨날 다투기만 하고 지겨워. 몰라. 가능성이 없어.,sadness
이 회사에서 내가 정말 잘해 나갈 수 있을지 의문이야. 확신이 서질 않아. 맡은 임무를 잘 해낼 수 있을지. 그 일을 통해 내가 성장할 수 있을지 잘 모르겠어.,anxiety
아직 노후준비가 덜 됐는데 허리가 아파서 일을 못하게 됐어. 걱정이 많다. 일을 더 하고 싶은데 몸이 안 따라주니까 답답하고 짜증이 나. 회사랑 다시 얘기를 해봐야겠어. 이렇게 일을 끝낼 수는 없어.,anxiety
우리 가정을 내가 잘 꾸려나가야 할 텐데 걱정이야. 내가 지금 맞게 가정을 이끌고 있는지 의문이 들어. 완벽하지는 못해도 지금보다 더 좋은 아빠이자 남편이 될 거야.,sadness
나 진짜 살면서 환멸감을 처음 느꼈어. 꿈에 그리던 부산대 갈 수 있을거라 생각했는데 일점 때문에 못 가.,sadness
요즘 나 자신에게 환멸이 나. 다른 친구들은 벌써 취업해서 직장을 얻었는데 아직도 나만 취업 준비 중이잖아. 취업이 안 되면 궁극적인 스트레스 해소는 되지 않겠지. 친구랑 얘기나 하면서 스트레스 좀 풀어야지.,sadness
대학을 졸업 후 아직 직장을 못 구해서 경제적으로 아주 힘드니 나 자신이 부끄럽고 혐오스러워. 돈이 없으니 자신감도 떨어지고 면접에서도 좋은 결과가 안 나오는 것 같아. 내가 하고 싶은 일이 무엇인지 진지하게 고민해서 다시 한번 심기일전해야겠어.,anxiety
서로 통하지 않는 사람들이라도 친해질 방법은 있겠지? 설명하자면 무남독녀라 혼자 큰 탓도 있지만 할아버지를 따라 장기에 취미를 붙인 탓도 커. 그러니 여자 친구를 만나도 재미가 없고 남편이나 자식이 생겨도 그 모양이니 소통이 영 안 되네. 나이 들어 외로워진 다음에야 노력을 시작했으니 안 한 거나 다름없지 뭐. 나는 고독에 몸부림치다 혼자서 죽어도 싼 것 같아.,anger
어떤 교수님이 내 은사를 알아보고 진로까지 상담해 주셨어. 명확한 길이 보이니 행복해. 사람의 삶이 모호하면 항상 불안하잖아. 그런데 오늘부터 새 인생이 열린 것 같아. 응. 이제 이 기분을 유지하기 위해 노력할 거야.,joy
임원이 지시했는데 내용이 모호해서 팀원들에게 어떻게 이해시켜야 할지 걱정이야. 나도 헷갈리는데 팀원들에겐 어떻게 제대로 전달할 수 있을지 모르겠어. 임원분께 다시 상세하게 물어보고 제대로 전달해야겠어.,anxiety
이번에 드디어 내가 들어가고 싶은 회사에 취업이 되었어. 너무 기뻐. 스터디 친구들과 함께 공부한 면접 족보가 많은 도움이 된 것 같아. 친구들에게 정말 감사해. 친구들한테 아직 알리지 못했는데 오늘 만나서 알리려고.,joy
노후준비로 미리 땅을 사두려고 대출 받으려고 했더니 은행에서 안 된다고 거절당했어. 거절당해 우울한 것도 있지만 앞으로 노후준비를 어떻게 해야 할지 걱정이 태산이야. 남편과 대화를 해볼거야.,depression
